College ID,College Name,City,State
7021322,Raosaheb Patil Danve College of Pharmacy,Other,Maharashtra
7021323,Raosaheb Patil Danve Mahavidyalaya,North Goa,Goa
7021324,Raosaheb Rupchand Senior College,Other,Maharashtra
7021318,Raos College Of Pharmacy,Nellore,Andhra Pradesh
7021310,Rao's Degree College,Other,Andhra Pradesh
7021311,"Rao's Degree College, Nandyal",Kurnool,Andhra Pradesh
7021312,"Rao's Degree College, Nellore",Nellore,Andhra Pradesh
7021380,Ratan Devi College,Jaipur,Rajasthan
7019715,"R.A. Podar College of Commerce and Economics, S.P. Mandali",Mumbai,Maharashtra
7021325,Rapsbun School of Nursing,Shillong,Meghalaya
7021326,Ras College of Pharmacy,Sonipat,Haryana
7021327,"RAS College of Pharmacy, Jaunpur",Other,Uttar Pradesh
7021328,RAS Girls Degree College,Lucknow,Uttar Pradesh
7021330,Rashbehari College of Education,Other,West Bengal
7021331,Rashbihari Memorial College,Other,Maharashtra
7021332,Rashida Begum Muslim Mahavidyalaya,Amroha,Uttar Pradesh
7021333,Rashmidhar Teja College of Education,Karimnagar,Telangana
7021334,Rashmidhar Teja Degree College,Karimnagar,Telangana
7021335,Rashmidhar Teja Elementary Teacher Education College,Karimnagar,Telangana
7021336,Rashmis Transworld Academy (IATA Authorised Training Centre),Mumbai,Maharashtra
7021329,"Rash Narayan College, Lalit Narayan Mithila University",Madhubani,Bihar
7021337,Rashoba College of Education,Sirsa,Haryana
7021338,Rashtra Bharti Education College,Ujjain,Madhya Pradesh
7021345,Rashtrapita Mahatma Gandhi Arts And Commerce College,Other,Maharashtra
7021350,Rashtrasanta Tukadoji Maharaj Nagpur University’s Bar. S. K. Wankhede College of Education,Nagpur,Maharashtra
7021346,Rashtrasant Janardhan Swami College of Nursing,Other,Maharashtra
7021347,Rashtrasant Janardhan Swami College of Pharmacy,Other,Maharashtra
7021348,Rashtrasant Janardhan Swami College of Physiotherapy,Ahmednagar,Maharashtra
7021351,Rashtreeya Sikshana Samithi Trust - Karnataka,Bangalore,Karnataka
7021352,Rashtriya Apang Adhyapak Vidyalaya,Thane,Maharashtra
7021353,Rashtriya B.C.S. College,Aurangabad,Maharashtra
7021354,Rashtriya Charitable Trust's Rashtriya College of Pharmacy,Aurangabad,Maharashtra
7021355,"Rashtriya College of Arts, Commerce and Science College",Aurangabad,Maharashtra
7021356,Rashtriya College of Education,Rohtak,Haryana
7021357,Rashtriya Eakatmata Shikshan Prasarak Mandal College,Parbhani,Maharashtra
7021358,"Rashtriya Mahila Mahavidyalaya, Jaipur",Jaipur,Rajasthan
7021359,Rashtriya Nursing Schol,Other,Maharashtra
7028640,Sir Gurudas Mahavidyalaya,Kolkata,West Bengal
7021360,Rashtriya Rachnatmak Karya Samithis School of Nursing,Other,Karnataka
7021363,Rashtriya Shikshan Mandal NN Sattha College of Pharmacy,Ahmednagar,Maharashtra
7021364,Rashtriya Smarak Samiti's Lokmanya Tilak Arts College,Other,Maharashtra
7021365,Rashtriya Snatkottar College,Other,Uttar Pradesh
7021366,Rashtriya Snatkottar Mahavidyalaya,Other,Uttar Pradesh
7021368,Rasik Bihari Mahavidyalaya,Bahraich,Uttar Pradesh
7021369,Rasiklal M Dhariwal College of Pharmacy,Pune,Maharashtra
7021370,Rasiklal M Dhariwal Institute of Pharmaceutical Education and Research,Pune,Maharashtra
7021371,Rasiklal M. Dhariwal Institute of Technology,Pune,Maharashtra
7021372,Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus,Other,Maharashtra
7019717,R.A.S. Institute of Pharmacy,Other,Uttar Pradesh
7019718,R.A.S. School of Nursing,Other,Uttar Pradesh
7021373,RASS JB College,Other,Madhya Pradesh
7021374,Rasta Center for Road Technology - VTU Extension Center,Other,Karnataka
7021377,Rastrabir Nihala Rati College of Commerce and Management,Varanasi,Uttar Pradesh
7021376,Rastra Udai Teachers Training College,Bikaner,Rajasthan
7021375,Rastra Udai Teacher Training College,Bikaner,Rajasthan
7021378,Rastriya Vidya Education College,Gurgaon,Haryana
7021379,Rasulpur Protik College,Bankura,West Bengal
7021386,Ratanba Nursing School,Other,Gujarat
7021383,Ratan Sen Degree College,Other,Uttar Pradesh
7021384,Ratan Shiksha Mahavidyalaya,Shivpuri,Madhya Pradesh
7021385,RATAN WebTech,Ahmedabad,Gujarat
7052683,Rathinam College of Liberal Arts and Science,Bangalore,Karnataka
7051820,Rathinam College of Pharmacy,Coimbatore,Tamil Nadu
7021388,Rathinam College of Physiotherapy,Coimbatore,Tamil Nadu
7021389,RGI powered by Sunstone,Coimbatore,Tamil Nadu
7052092,Rathinam Group of Institutions,Coimbatore,Tamil Nadu
7021390,Rathinam Institute of Management,Coimbatore,Tamil Nadu
7021391,Rathinam School of Architecture,Coimbatore,Tamil Nadu
7021407,Ratnavel Subramaniam Polytechnic College,Other,Tamil Nadu
7021408,Ratni Devi Balika BSTC Vidhyalaya,Other,Rajasthan
7052599,Rathna College Of Paramedical Science,Mysore,Karnataka
7021396,Rathna Polytechnic College,Tiruvannamalai,Tamil Nadu
7021398,Rathnavel Subramaniam College of Arts and Science (Autonomous),Coimbatore,Tamil Nadu
7021401,Ratnadeep College of Allied Health Sciences,Other,Karnataka
7021402,Ratnadeep College of Arts,Ahmednagar,Maharashtra
7021403,Ratnadeep Medical Foundation and Research Centre,Ahmednagar,Maharashtra
7021399,Ratna Degree College,Nizamabad,Telangana
7021405,Ratnamani Science College,Other,Gujarat
7021404,Ratnam College of Arts Science and Commerce,Mumbai,Maharashtra
7021400,Ratna Solomon College of Elementary Education,East Godavari,Andhra Pradesh
7021417,Ravi Bahuudeshiya Saikshanik College,Nagpur,Maharashtra
7021418,Ravi College of Education,Kolar,Karnataka
7021419,Ravi College of Education,Nellore,Andhra Pradesh
7021420,Ravi College of Pharmacy,Agra,Uttar Pradesh
7021428,Ravidnranath Tagor Arts and Science College,Aurangabad,Maharashtra
7021421,Ravi Institute of Diploma in Pharmacy,Nagpur,Maharashtra
7021429,Ravikant Punam Mahavidyalaya,Nawada,Bihar
7021422,Ravi Mahato Smarak B.Ed College,Dhanbad,Jharkhand
7021430,Ravindra Bharathi College of Education,Ongole,Andhra Pradesh
7021431,Ravindra Bharathi D.Ed. College,Other,Andhra Pradesh
7021432,Ravindra Bharti College of Education,Other,Haryana
7021433,Ravindra College of Engineering For Women,Kurnool,Andhra Pradesh
7021434,"Ravindra Degree College for Women, Kurnool",Kurnool,Andhra Pradesh
7021435,Ravindra Gambhirrao Sapkal College of Pharmacy,Nashik,Maharashtra
7021436,Ravindra Junior College of Education,Nagpur,Maharashtra
7021448,Ravindranath Thakur B.Ed. College,Udaipur,Rajasthan
7021441,Ravindra Nursing School,Other,Rajasthan
7021442,Ravindra Pal Singh Parmar Teachers Training College,Bharatpur,Rajasthan
7021443,Ravindra Polytechnic College,Other,Haryana
7021444,Ravindra Singh Smarak Paramedical Science and Nursing Institute,Other,Uttar Pradesh
7021449,Ravindras Rayalaseema College,Chittoor,Andhra Pradesh
7021445,Ravindra Vidya Prasarak College,Nashik,Maharashtra
7021450,Ravindreapal Singh Parmar,Bharatpur,Rajasthan
7021423,Ravi Sarin Film Institute,Noida,Uttar Pradesh
7021424,Ravi Shankar College of Education,Other,Chhattisgarh
7021426,Ravi Shankar Institute of Nursing,Raipur,Chhattisgarh
7021451,Ravishankar Teachers Training Institute,Bhopal,Madhya Pradesh
7021427,Ravi Shikshak Prashikshan Mahavidhyalaya,Jaipur,Rajasthan
7021452,Ravoof and  Vazir Khan Memorial College of Education,Srikakulam,Andhra Pradesh
7021454,Rawal Institute of Management (RIM Faridabad),Faridabad,Haryana
7052058,Rayat Bahra Patiala Campus,Patiala,Punjab
7021472,Rayat College of Law,Other,Punjab
7021473,"Rayat Institute of Management, S.B.S Nagar",Other,Punjab
7021474,Rayat Shikshan Jijamata Junior College of Education,Satara,Maharashtra
7021478,Rayat Shikshan Sansthas Abasaheb Marathe Arts and New Commerce Science College,Ratnagiri,Maharashtra
7021479,Rayat Shikshan Sansthas Arts Science And Commerce College,Thane,Maharashtra
7019748,R. C. Maruti Adhyapak Vidyalaya,Mumbai,Maharashtra
7019749,R.C. Memorial Nursing College,Pali,Rajasthan
7021475,"Rayat Shikshan Sanstha's Karamveer Bhaurao Patil College, BSS Foundation",Navi Mumbai,Maharashtra
7021477,Rayat Shikshan Sanstha's Radhabai Kale Mahila Mahavidyalaya,Ahmednagar,Maharashtra
7021480,Rayat Shikshan Sansthas's Dhanjayearao Gadgil College of Commerce,Satara,Maharashtra
7021481,"Rayat Shikshan Sansthas S.M. Joshi Arts, Commerce and Science College",Pune,Maharashtra
7029001,Smt. Genda Devi Mahavidyalaya,Other,Uttar Pradesh
7028924,Smt. and Sri Andanappa Hosamani Rural First Grade College of Arts,Other,Karnataka
7021482,Rayburn College,Other,Manipur
7021458,Ray Integrated College,Bangalore,Karnataka
7021459,Ray Umanath Bali Mahila Mahavidyalaya,Other,Uttar Pradesh
7021488,RBANM First Grade College,Bangalore,Karnataka
7019721,R.B. Attal Arts,Other,Maharashtra
7019722,"R.B. Attal Arts, Science and Commerce College",Other,Maharashtra
7021483,RB Ayurvedic Medical College and Hospital,Agra,Uttar Pradesh
7019723,R.B. B.Ed. College,Mumbai,Maharashtra
7021484,RB College of Pharmacy,Agra,Uttar Pradesh
7019724,R B College of Pharmacy,Other,Jharkhand
7019734,R.B.Narayanrao Borawake College,Ahmednagar,Maharashtra
7019735,R.B. PG  College,Agra,Uttar Pradesh
7019736,R.B.S College,Mathura,Uttar Pradesh
7021489,RBS College of Pharmacy,Mathura,Uttar Pradesh
7021490,RBS College of Pharmacy,Other,Uttar Pradesh
7019737,R.B.S. Degree College,Mahendragarh,Haryana
7019738,R.B.S. Degree College,Other,Uttar Pradesh
7021491,Rbs Institute,Other,Madhya Pradesh
7019739,R.B.S.Institute of Education,Other,Madhya Pradesh
7021492,RBS Mahavidhyalaya,Other,Uttar Pradesh
7019740,R.B.T College of Education,Thane,Maharashtra
7019750,R.C.Memorial T.T.College,Pali,Rajasthan
7021499,RCM Global Business School,Other,Orissa
7019747,R.C.M. Polytechnic,Other,Haryana
7019751,"R C Patel Arts, Commerce and Science College",Other,Maharashtra
7019752,R.C. Patel College of Education,Dhule,Maharashtra
7019753,R.C. Patel Insitute of Pharmacy,Dhule,Maharashtra
7051931,R.C. Patel Institute of Management Research and Development,Shirpur-Warwade,Maharashtra
7021495,RC Patel Institute of Pharmacy,Other,Maharashtra
7019763,"R.D. Bajla Mahila College, SKMU",Other,Jharkhand
7019761,R.D.B. College of Education,Thanjavur,Tamil Nadu
7021508,RDB Institute of Management,Thanjavur,Tamil Nadu
7019762,R.D.B. Teacher Training Institute,Thanjavur,Tamil Nadu
7019764,R.D. Chilika Mahavidyalaya,Puri,Orissa
7021505,RD College,Other,Bihar
7019765,R.D. College of Education,Bahadurgarh,Haryana
7019766,R.D. College of Education,Erode,Tamil Nadu
7019767,R.D. College of Education,Meerut,Uttar Pradesh
7021554,Regional Degree College,Other,Orissa
7019770,R.D.G.D. College of Nursing,Ujjain,Madhya Pradesh
7021510,RDJS Pharmacy College,Azamgarh,Uttar Pradesh
7021506,RD Memorial College,Indore,Madhya Pradesh
7019773,R.D. Memorial College of Nursing,Bhopal,Madhya Pradesh
7019774,R.D. Memorial College of Nursing,Indore,Madhya Pradesh
7019775,R.D. Memorial College of Pharmacy and Research,Indore,Madhya Pradesh
7019771,R.D.M. Nursing College,Umaria,Madhya Pradesh
7021507,RD National Arts and Science Co. Education College,Erode,Tamil Nadu
7019777,R.D.R.B. Mahavidyalaya,Other,Uttar Pradesh
7019778,R D R Jansewa School of Nursing,Mahendragarh,Haryana
7019779,R.D.R.K. Jatia College,Other,Rajasthan
7019780,R.D.R.P.S. Mahavidyalaya,Other,Uttar Pradesh
7019781,R.D.S College Umariya Bilha Bilaspur,Bilaspur,Chhattisgarh
7019784,R D Singh College of Education,Prayagraj,Uttar Pradesh
7019782,R D S J Law College,Lucknow,Uttar Pradesh
7019783,R.D.S. Mahavidyalaya,Other,Uttar Pradesh
7021511,RDS Mahavidyalaya,Other,Orissa
7019785,R.D.T. School of Nursing,Anantapur,Andhra Pradesh
7019786,R.D. Women S Degree College,Warangal,Telangana
7021513,Reah School Of Business Management,Hyderabad,Telangana
7021514,Real Estate Management Institue - REMI,Mumbai,Maharashtra
7021555,"Regional Dental College, Guwahati",Guwahati,Assam
7021519,Reasi campus,Other,Jammu and Kashmir
7021520,Rebbana Arts And Science Degree College,Adilabad,Telangana
7021521,Rebekah ANN Naylor School of Nursing,Bangalore,Karnataka
7021522,RECT Polytechnic College,Tirunelveli,Tamil Nadu
7051635,Redbird Aviation,New Delhi,Delhi
7021523,Red Crescent College of Nursing,Kozhikode,Kerala
7021524,Red Cross Nursing Training Centre,Other,Assam
7021525,Reddys Arts Degree College,Yadgir,Karnataka
7021526,Reddys College of Civil Services and Public Administration,Yavatmal,Maharashtra
7021527,Redfire. VFX Animation Institute,Jaipur,Rajasthan
7021528,redLeaf computer Education,Other,Tamil Nadu
7021529,Redwings Aerotechnique Pvt Ltd,Bhopal,Madhya Pradesh
7021530,Regal College For Technology,Ratnagiri,Maharashtra
7021531,Regal College of Computer Application,Other,Maharashtra
7021532,Regal College of Technology,Other,Maharashtra
7021534,Regency Institute of Nursing,Kanpur,Uttar Pradesh
7021551,Regional College of Science and Humanities,Malappuram,Kerala
7052498,Regional Ayurveda Institute for Fundamental Research ,Pune,Maharashtra
7021538,"Regional Campus, Lucknow",Lucknow,Uttar Pradesh
7021539,Regional Cancer Centre,Thiruvananthapuram,Kerala
7021540,Regional Centre School of Technology and Applied Sciences,Other,Kerala
7021541,Regional College For Education,Jaipur,Rajasthan
7021542,Regional College,Imphal,Manipur
7021543,Regional College of Education,Gaya,Bihar
7021546,"Regional College of Nursing, Guwahati",Guwahati,Assam
7021547,Regional College of Paramedical Health Sciences,Other,Assam
7021548,Regional College of Pharmacy,Jaipur,Rajasthan
7021549,Regional College of Polytechnic,Jaipur,Rajasthan
7021550,Regional College of Professional Studies and Research,Other,Uttar Pradesh
7021553,Regional Degree College,Other,Orissa
7052201,Regional Institute Of Engineering,Thiruvananthapuram,Kerala
7052432,Regional Institute of English ,Chandigarh,Chandigarh
7021562,Regional Institute of Management and Technology,Jabalpur,Madhya Pradesh
7021563,"Regional Institute of Management (RIM, Jhajjar)",Other,Haryana
7021564,Regional Institute of Medical Sciences,Imphal,Manipur
7021565,Regional Institute Of Mentally Handicapped,Chandigarh,Chandigarh
7021566,Regional Institute of Nursing and Paramedical Technology,Jorhat,Assam
7021568,Regional Institute of Paramedical and Nursing Sciences,Aizawl,Mizoram
7021569,Regional Institute of Pharmaceutical Science and Technology,Agartala,Tripura
7021570,Regional Institute of Polytechnic Studies,Jaipur,Rajasthan
7021571,Regional Institute of Printing Technology,District 24 Parganas,West Bengal
7021581,Regional Teachers Training College,Pratapgarh,Tripura
7021582,Rehbar Ayurvedic and Unani Tibbi Medical College,Sangrur,Punjab
7021583,Rehbar Institute Of Education,Sangrur,Punjab
7021585,Reinvent Digital Marketing Institute,Jaipur,Rajasthan
7021587,Relabys Institute of Management and Technology (RIMaT),Ahmedabad,Gujarat
7021588,Reliable Computers,Mumbai,Maharashtra
7021590,Reliable Institute of Law,Ghaziabad,Uttar Pradesh
7021591,Reliable Institute of Management and Technology,Ghaziabad,Uttar Pradesh
7021592,Reliable Network Technologies,Bangalore,Karnataka
7021593,Reliable Technologies,Delhi,Delhi
7021596,"Reliance Education, Bhubaneswar",Bhubaneswar,Orissa
7021597,"Reliance Education, Cochin",Kochi,Kerala
7021598,"Reliance Education, F.C. Road",Pune,Maharashtra
7021599,"Reliance Education, Malleswaram",Bangalore,Karnataka
7021601,"Reliance Education, Noida",Noida,Uttar Pradesh
7021602,"Reliance Education, Panjagutta",Hyderabad,Telangana
7021603,"Reliance Education, Pune",Pune,Maharashtra
7021604,"Reliance Education, South Extension - 1",Delhi,Delhi
7021605,"Reliance Education, Ultadanga",Kolkata,West Bengal
7021606,Reliance Education,Delhi,Delhi
7021607,Reliance Institute of Nursing,Dhamtari,Chhattisgarh
7021608,Reliance Institute of Nursing,Other,Madhya Pradesh
7021609,"Relish Infosoft, Gurgaon",Gurgaon,Haryana
7021610,"Relish Infosoft, Kothrud",Pune,Maharashtra
7021611,"Relish Infosoft, Patna",Patna,Bihar
7021613,"Remo International College of Aviation, Guindy",Chennai,Tamil Nadu
7021614,Remote Sensing Applications Centre,Lucknow,Uttar Pradesh
7021615,Remuna Degree College,Other,Orissa
7021616,Remunda College,Bargarh,Orissa
7021625,Renesans College,Other,Rajasthan
7021626,Renganayagi Varatharaj College of Engineering,Virudhunagar,Tamil Nadu
7021627,Renge Dragon Studio Academy,Mumbai,Maharashtra
7021628,Renova Soumya Cancer Centre,Other,Telangana
7021629,Renu College,Mandideep,Madhya Pradesh
7021630,Renu College of Professional Education,Mandideep,Madhya Pradesh
7021633,Renuka Adhyapak Mahavidyalaya,Latur,Maharashtra
7021634,Renuka College,Nagpur,Maharashtra
7021635,Renuka Debi College of Education,Nadia,West Bengal
7021636,Renuka Education College,Latur,Maharashtra
7021637,Renuka Nursing A.N.M. School,Osmanabad,Maharashtra
7021638,Renuka Nursing School,Other,Maharashtra
7021631,Renu Mahesh Institute of Nursing Sciences,Sitapur,Uttar Pradesh
7021632,Renu Vidya Mandir,Sonipat,Haryana
7021639,Reousseau College of Elementary Education,Karimnagar,Telangana
7021647,Reshma Devi Degree College,Other,Uttar Pradesh
7021648,Reshma School of Nursing,Other,Telangana
7021649,Reshmi Degree College,Other,Karnataka
7031926,"Bapuraoji Butle Arts, Narayanrao Bhat Commerce and Bapusaheb Patil Science College",Yavatmal,Maharashtra
7021650,Residency College of Education,Kadapa,Andhra Pradesh
7021651,"Residency College of Education
   Residency College
, Hyderabad",Hyderabad,Telangana
7021652,Residential Girls' Polytechnic College,Other,Assam
7021653,Residential Women's Polytechnic College,Kannur,Kerala
7021654,Resonance Institute of Technology,Panna,Madhya Pradesh
7021641,RES Polytechnic College,Bangalore,Karnataka
7021655,Retailvarsity,Mumbai,Maharashtra
7021662,Revaba Sarvajanik Education College,Other,Gujarat
7021658,Reva B.Ed. College of Education,Jabalpur,Madhya Pradesh
7021659,Reva Institute of Computer and Education,Other,Madhya Pradesh
7021660,Reva Institute of Management Studies,Bangalore,Karnataka
7052504,Reva Institute of Science and Management,Bangalore,Karnataka
7021661,Reva Institute of Science and Technology,Bangalore,Karnataka
7021666,Rewa Engineering College,Rewa,Madhya Pradesh
7021668,Rewa Polytechnic (Pharmacy),Rewa,Madhya Pradesh
7021669,Reynolds Memorial Hospital and Affiliated Clinicss Nazarene Nurses Training College,Washim,Maharashtra
7019788,R G Barot College,Other,Gujarat
7019790,R.G. College of Education,Other,Bihar
7019791,R.G. College of Pharmacy,Other,Uttar Pradesh
7019792,"R.G. College, Padmapur",Rayagada,Orissa
7019789,R.G.C.S.M. Computer Education,Other,Madhya Pradesh
7019793,R.G.E. College,Other,Karnataka
7021670,RG Institute of Commerce and Management,Other,Karnataka
7019794,R.G. Kedia College of Commerce,Hyderabad,Telangana
7021685,"RICS School of Built Environment, Amity University, Mumbai",Mumbai,Maharashtra
7021755,Rizia Bibi Academy Of Teachers Education,District 24 Parganas,West Bengal
7052174,"RICS School of Built Environment, Amity University",Noida,Uttar Pradesh
7021686,Riddhi Polytechnic College,Other,Gujarat
7021687,Riddhi PTC College,Other,Gujarat
7021688,Riddhi School of Nursing,Other,Gujarat
7021689,Riddhi Siddhi Institute of Pharmacy,Lucknow,Uttar Pradesh
7021723,Rishi Bankim Chandra Evening College,Naihati,West Bengal
7021724,Rishi Chadha Vishvas Girls Institute of Technology,Ghaziabad,Uttar Pradesh
7021727,Rishi Degree College,Visakhapatnam,Andhra Pradesh
7021728,Rishi Galav Teachers Training College,Other,Rajasthan
7021729,Rishi Institute of Engineering and Technology,Meerut,Uttar Pradesh
7021733,Rishi Ramnaresh Technical Institute,Other,Uttar Pradesh
7021734,Rishi UBR PG College for Women,Hyderabad,Telangana
7021735,Rishi Yog Institute,Other,Uttarakhand
7021742,Rising Media School,Mumbai,Maharashtra
7021747,Ritee College of Pharmacy,Raipur,Chhattisgarh
7019807,R.I.T.E.E. Nursing College,Raipur,Chhattisgarh
7021744,Rit Foundation,Delhi,Delhi
7021745,RIT Roorkee School of Computer Application,Roorkee,Uttarakhand
7021746,RIT Roorkee School of Paramedical Sciences,Roorkee,Uttarakhand
7021748,Rituraj Mahavidyalaya,Other,Uttar Pradesh
7019827,R.K. Desai Achchhariwala College of Computer and Applied Sciences,Valsad,Gujarat
7021751,Riya Institute,Mumbai,Maharashtra
7021752,Riya International College,Aligarh,Uttar Pradesh
7021753,Riyajbhai Shamanji College of Pharmacy,Kolhapur,Maharashtra
7021754,Riyan College of Education,Other,Telangana
7021757,"Rizvi College of Arts, Science and Commerce",Mumbai,Maharashtra
7021758,Rizvi College of Education,Mumbai,Maharashtra
7050873,Rizvi College of Engineering - [RCOE],Mumbai,Maharashtra
7021759,Rizvi College of Hotel Management,Mumbai,Maharashtra
7021760,Rizvi Institute of Management Studies and Research,Mumbai,Maharashtra
7021761,Rizvi Law College,Mumbai,Maharashtra
7021762,Rizwan Memorial College of Education,Other,Jammu and Kashmir
7019808,R.J. College of Pharmacy,Aligarh,Uttar Pradesh
7021763,RJ Degree College,Other,Uttar Pradesh
7021766,RJGS College of Pharmacy,Aligarh,Uttar Pradesh
7019809,R.J. Institute of Higher Education,Other,Uttar Pradesh
7052660,RJ Institute of Higher Education,Other,Uttar Pradesh
7019810,R.J. Mahaviyalaya,Aligarh,Uttar Pradesh
7021767,Rjrm Degree College,Warangal,Telangana
7021768,RJS First Grade College,Bangalore,Karnataka
7021771,Rjspm's Institute Of Computer And Management Research,Pune,Maharashtra
7021770,RJS Polytechnic College,Bangalore,Karnataka
7019812,R.J. Thakur College of Arts and Commerce,Thane,Maharashtra
7032116,Beena Mahavidyalaya,Jaipur,Rajasthan
7019813,R J Thakur College of Arts and Commerce,Thane,Maharashtra
7021765,RJ Tibrewal Commerce College,Ahmedabad,Gujarat
7021772,RJTJA Diploma Pharmacy College,Murshidabad,West Bengal
7019846,R. K. Mahila College,Other,Jharkhand
7019814,R.J. World College of Pharmacy Education and Technology,Other,Rajasthan
7019815,"R.K. College,Kuthila Layakpur",Other,Uttar Pradesh
7019816,R.K. College,Meerut,Uttar Pradesh
7019817,R.K College of Education,Jammu,Jammu and Kashmir
7021773,RK College of Engineering,Other,Andhra Pradesh
7050556,RK College of Engineering - [RKCE],Vijayawada,Andhra Pradesh
7019818,R.K.College of Law,Firozabad,Uttar Pradesh
7021774,RK College of Nursing,Mandya,Karnataka
7019819,R K College of Pharmacy,Allahabad,Uttar Pradesh
7021775,RK College of Pharmacy,Allahabad,Uttar Pradesh
7019820,R.K College Of Pharmacy,Moradabad,Uttar Pradesh
7021776,RK College of Physiotherapy,Ballari,Karnataka
7019821,R K College Of Science Technology,Other,Madhya Pradesh
7019822,R.K College of System and Mangement,Firozabad,Uttar Pradesh
7019823,R.K. College,Other,Uttar Pradesh
7019833,R.K.Gupta Memorial Institute of Technology and Management,Agra,Uttar Pradesh
7019835,R.K. Institute of Engineering and Technology,Cuttack,Orissa
7019836,R.K.Institute of Management and Computer Science,Bangalore,Karnataka
7019837,R K Institute of Medical Sciences,Other,Uttar Pradesh
7019838,R.K. Institute of Nursing,Ballari,Karnataka
7019839,R K Institute of Pharmacy,Allahabad,Uttar Pradesh
7021781,RK Institute of Pharmacy,Other,Uttar Pradesh
7019840,R.K. Institute of Teacher Training,Tirupati,Andhra Pradesh
7019841,R.K.K. College,Purnia,Bihar
7021790,RKLK College Of Educaiton,Suryapet,Telangana
7019842,R.K.L.K. D.Ed. College,Other,Telangana
7021792,RKLKD Pharmacy College,Other,Telangana
7021791,RKLK PG College,Other,Telangana
7019845,R.K. Mahavidyalaya,Sultanpur,Uttar Pradesh
7021793,RKM Ayurvedic Medical College,Other,Karnataka
7019843,R.K.M. Degree College,Chittoor,Andhra Pradesh
7019847,R.K. Mission Boys Home Primary Teachers Training Institute,Kolkata,West Bengal
7019848,R.K. Mission Sarda Mandir Government Sponsored Primary Teachers Training Institute,District 24 Parganas,West Bengal
7019844,R.K.M. Post GraduateD.C.A. Technical College,Other,Gujarat
7019849,R.K. Pandey Mahavidyalaya,Other,Uttar Pradesh
7019850,R.K. Para Medical College,Salem,Tamil Nadu
7021794,Rkp College of Pharmacy,Other,Tamil Nadu
7019851,R.K. PG College,Shamli,Uttar Pradesh
7019852,R.K.Pharmacy College,Azamgarh,Uttar Pradesh
7019853,R.K. Polytechnic College,Other,Uttar Pradesh
7019854,R.K.R. College of Education,Other,Tamil Nadu
7019856,R K Saha Women's College,Kishanganj,Bihar
7019857,R.K. Samy College of Education,Ramanathapuram,Tamil Nadu
7019858,R K  Sanatombi  Devi College,Imphal,Manipur
7019859,R.K. Sarada Mission Vivekananda Vidyabhavan,Kolkata,West Bengal
7019860,"R.K. School of Nursing, Allahabad",Allahabad,Uttar Pradesh
7019861,"R.K. School of Nursing, Gwalior",Gwalior,Madhya Pradesh
7021795,RKSD College of Pharmacy,Kaithal,Haryana
7021782,RK Singh Hospital and Institute of Medical Sciences,Other,Uttar Pradesh
7019867,R.L. College,Purnia,Bihar
7019868,R.L.D. College,Other,Madhya Pradesh
7021798,RL Institute of Nautical Sciences (RLINS),Madurai,Tamil Nadu
7019870,R.L. Jalappa Polytechnic College,Bangalore,Karnataka
7019871,R L Mahto Institute Of Education,Samastipur,Bihar
7019872,R.L.N. Dora College of Education,Srikakulam,Andhra Pradesh
7019873,R.L.R.P. Mahavidyalaya,Unnao,Uttar Pradesh
7019878,R L Saharia Government College,Jaipur,Rajasthan
7019879,R L School of Nursing,Morena,Madhya Pradesh
7019874,R L S Memorial Degree College,Other,Uttarakhand
7019875,R.L.S.R.S.M. College,Other,Bihar
7021821,RNIS Learning Centre,Noida,Uttar Pradesh
7019881,R.M. Devi C.D. Rai College,Other,Bihar
7021805,RMD Sinhgad School of  Engineering,Pune,Maharashtra
7021806,RMD Sinhgad School of Management Studies,Pune,Maharashtra
7019882,R.M Engineering College,Ri Bhoi,Meghalaya
7021807,RMJ Institute of Capital Market,Delhi,Delhi
7019885,R.M.L. College of Education,Other,Uttar Pradesh
7021808,RML College of Pharmacy,Belgaum,Karnataka
7019887,R.M. Memorial Teachers Training College,Other,Rajasthan
7019886,R.M.M. Law College,Saharsa,Bihar
7021809,RMM School of Commerce,Chennai,Tamil Nadu
7021802,RM Patel Women's Arts College,Bhandara,Maharashtra
7021810,RMP CSI PSK Rajaratnam Memorial College of Education,Other,Tamil Nadu
7019889,R.M Polytechnic College,Other,Karnataka
7019898,"R.N.Chandak Arts, J.D.Bytco Commerce and N.S.Chandak Science College",Nashik,Maharashtra
7019897,R.N.C. Mahavidyalaya,Other,Uttar Pradesh
7021816,RN College of Pharmacy,Moradabad,Uttar Pradesh
7019900,R.N. Degree College,Etawah,Uttar Pradesh
7019902,R. N. Institute Of Advanced Studies,Other,Uttar Pradesh
7019903,R.N. Institute of Morden Management Education and Research Centre,Meerut,Uttar Pradesh
7021820,RNIS College of Financial Planning,Noida,Uttar Pradesh
7021823,"RNM Institute of Higher Studies, Basantapur",Other,Orissa
7019906,R. N. Modi Engineering College,Other,Rajasthan
7021832,Rock Valley College of Science and Management,Kolar,Karnataka
7019907,"R N Patel Ipcowala School of Law and Justice, CVM University",Anand,Gujarat
7019908,R.N. Polytechnic College,Other,Uttar Pradesh
7019910,R.N. Sah Sarvodaya College,Other,Bihar
7021824,"RNS First Grade College(BCA, BBA, B.Com)",Bangalore,Karnataka
